"","CLIP_NAME","GENRE","FAMILIARITY","TRACK_TITLE","ARTIST","MEDIA_RELATION_or_PERFORMER","RELEASE_DATE","VOCALISATION","VOCALISATION_TYPE","CLIP_TIME_START","CLIP_TIME_END","SPOTIFY_PLAYLIST_LINK","group","style_familiarity_M","style_familiarity_SD","clip_familiarity_M","clip_familiarity_SD","contrast_M","contrast_SD","enjoyment_M","enjoyment_SD","valence_M","valence_SD","arousal_M","arousal_SD","cluster","id_genre","id_genre_perc","genre_correct","id_decade","id_decade_perc","decade_correct","id_location","id_location_perc","freq_context_words"
"280","Pop_LOW_01","Pop","Low","A Casa Sou Eu - Ao Vivo","Gabriell Junior",NA,"2018","no",NA,00:00:07,00:00:37,"https://open.spotify.com/playlist/2oJx50sXhACbdDcHio82Qd?si=2a06a6d22abf4e60",1,3.4,1.14017542509914,1.2,0.447213595499958,1.6,0.547722557505166,4,0.707106781186548,3,0.707106781186548,3,0.707106781186548,3,"Pop",33.3333333333333,40,"1980s",60,20,"USA_Canada",60,""
"281","Pop_LOW_02","Pop","Low","Aire 2007 - Extended","Pedro Marin",NA,"2007","no",NA,00:00:00,00:00:30,NA,2,3,1,1.6,1.34164078649987,3.4,0.894427190999916,3,1.87082869338697,3.2,1.30384048104053,4,1,3,"Electronic",83.3333333333333,0,"1990s",40,20,"Europe",80,""
"282","Pop_LOW_03","Pop","Low","ghost","Boys and Ivy",NA,"2023","no",NA,00:03:25,00:03:55,NA,3,3,1,1,0,2.66666666666667,1.15470053837925,3.66666666666667,0.577350269189626,4,0,3.33333333333333,1.15470053837925,3,"Ambient, Film, Rock, Electronic",25,0,"1980s, 1990s, 2020s",33.3333333333333,33.3333333333333,"Europe",66.6666666666667,""
"283","Pop_LOW_04","Pop","Low","I'll Survive - Raoul Playground Mix","Ronny Morris",NA,"2016","yes","""ay""",00:00:50,00:01:20,NA,4,2.66666666666667,0.577350269189626,1,0,4,1,2,1,3,1,3,1,3,"Rock",66.6666666666667,0,"1980s",66.6666666666667,0,"USA_Canada",66.6666666666667,""
"284","Pop_LOW_05","Pop","Low","Kadeh","Bence",NA,"2021","no",NA,00:00:00,00:00:30,NA,5,3.75,0.5,1.25,0.5,2,1.15470053837925,3,1.4142135623731,2.25,0.957427107756338,1.5,0.577350269189626,3,"Pop, Rock",40,50,"1990s",75,0,"Europe, USA_Canada",50,""
"285","Pop_LOW_06","Pop","Low","Panasonic","Motions",NA,"2017","no",NA,00:00:02,00:00:32,NA,6,1.66666666666667,0.577350269189626,1,0,1.66666666666667,0.577350269189626,3,1,3,0,3,0,3,"Folk",50,33.3333333333333,"1980s, 2000s, 2010s",33.3333333333333,33.3333333333333,"Africa, Europe, USA_Canada",33.3333333333333,""
"286","Pop_LOW_07","Pop","Low","Tu esi","Olga Rajecka",NA,"2002","yes","""huh"", ""duh"", ""uh""",00:00:00,00:00:30,NA,7,3,1.4142135623731,2,0.816496580927726,1,0,3.5,1.29099444873581,4,0.816496580927726,3.75,0.957427107756338,3,"Film, Pop",40,50,"1970s, 1980s, 1990s, 2000s",25,25,"Europe",50,""
"287","Pop_MED_08","Pop","Medium","A Arte Do Coração","Sandy e Junior",NA,"1999","yes","""nah""",00:00:00,00:00:30,"https://open.spotify.com/playlist/1Ft4kHCf3ozmubtdox3T9K?si=92f2f12a25dc4288",8,3,2,1.66666666666667,1.15470053837925,3,1,3,1,3.33333333333333,1.15470053837925,2.66666666666667,1.15470053837925,2,"Ambient",50,0,"1970s, 1980s, 1990s",33.3333333333333,33.3333333333333,"USA_Canada",100,""
"288","Pop_MED_09","Pop","Medium","I Turn To You","Melanie C",NA,"1999","no",NA,00:04:07,00:04:37,NA,9,3,0.707106781186548,1.2,0.447213595499958,2,1,3.2,0.836660026534076,3.2,0.836660026534076,3.4,0.547722557505166,2,"Electronic",44.4444444444444,40,"2000s",40,20,"Europe",60,""
"289","Pop_MED_10","Pop","Medium","Jeanny","Falco",NA,"1985","no",NA,00:00:08,00:00:38,NA,10,3,0.816496580927726,1,0,2.25,1.25830573921179,2.5,1.29099444873581,2.5,0.577350269189626,2,0.816496580927726,2,"Electronic",40,33.3333333333333,"1980s",50,50,"USA_Canada",75,""
"290","Pop_MED_11","Pop","Medium","Physical - Remastered 2021","Olivia Newton-John",NA,"1981","yes","""ah, ""yah""",00:02:18,00:02:48,NA,11,4.66666666666667,0.577350269189626,4.66666666666667,0.577350269189626,2.33333333333333,1.52752523165195,3.66666666666667,0.577350269189626,3.66666666666667,0.577350269189626,4,0,2,"Pop",33.3333333333333,66.6666666666667,"1980s",100,100,"USA_Canada",100,""
"291","Pop_MED_12","Pop","Medium","Thank You","Lennon Stella",NA,"2022","yes","""mm""",00:01:40,00:02:10,NA,12,2,0.816496580927726,1.25,0.5,1.75,0.5,2,0.816496580927726,2.5,0.577350269189626,2,0,2,"Ambient",50,0,"1990s, 2000s",50,0,"Europe, USA_Canada",50,""
"292","Pop_MED_13","Pop","Medium","weekends","Hojean",NA,"2021","no",NA,00:03:00,00:03:30,NA,13,4,0.707106781186548,1.8,1.78885438199983,3,1,4.2,1.30384048104053,3.6,1.14017542509914,4,1,2,"Film, Pop, Rock, Electronic",22.2222222222222,40,"2010s",40,20,"Europe",60,""
"293","Pop_MED_14","Pop","Medium","You Belong To Me","Ari Abdul",NA,"2023","yes","""mm""",00:01:51,00:02:21,NA,14,3,1,1.66666666666667,1.15470053837925,2.33333333333333,1.52752523165195,3,1.73205080756888,3.33333333333333,1.15470053837925,2.33333333333333,0.577350269189626,2,"Film",40,0,"1980s, 1990s, 2020s",33.3333333333333,33.3333333333333,"Asia, Europe, USA_Canada",33.3333333333333,""
"294","RnB_HIGH_08","R&B","High","DEAD MAN WALKING","Brent Faiyaz",NA,"2022","no",NA,00:02:52,00:03:22,"https://open.spotify.com/playlist/0cTnOz2xmJAvLr4SVjwovk?si=013a1be255ed45a7",8,3,1,1.66666666666667,0.577350269189626,2.33333333333333,1.15470053837925,3.66666666666667,0.577350269189626,3.66666666666667,0.577350269189626,2.66666666666667,0.577350269189626,2,"Electronic",60,0,"1980s",66.6666666666667,0,"Europe",100,""
"295","RnB_HIGH_09","R&B","High","Good Days","SZA",NA,"2022","no",NA,00:03:03,00:03:33,NA,9,2.6,0.894427190999916,1.4,0.894427190999916,2.4,1.14017542509914,2.6,1.14017542509914,3.4,0.547722557505166,2.2,0.447213595499958,2,"Ambient",62.5,0,"2000s",40,20,"USA_Canada",60,""
"296","RnB_HIGH_10","R&B","High","In Your Eyes","The Weeknd",NA,"2020","yes","""ooo"", ""ah"", ""hey""",00:03:16,00:03:46,NA,10,3.25,0.5,1,0,1.75,0.5,2.5,0.577350269189626,3.5,1,3.25,0.5,2,"Pop",66.6666666666667,0,"1980s",75,0,"USA_Canada",100,""
"297","RnB_HIGH_11","R&B","High","Location","Khalid",NA,"2017","no",NA,00:03:12,00:03:42,NA,11,1.33333333333333,0.577350269189626,1,0,1.66666666666667,0.577350269189626,1.66666666666667,0.577350269189626,2,1,1.33333333333333,0.577350269189626,2,"Jazz, Electronic",50,0,"1990s, 2000s, 2010s",33.3333333333333,33.3333333333333,"Europe",66.6666666666667,""
"298","RnB_HIGH_12","R&B","High","Nights","Frank Ocean",NA,"2016","no",NA,00:03:10,00:03:40,NA,12,2.5,1.29099444873581,1,0,3,1.82574185835055,2.25,1.89296944860009,2.25,0.957427107756338,2.75,0.957427107756338,2,"Rock, Dance, Electronic, VG",25,0,"1990s",50,25,"USA_Canada",75,""
"299","RnB_HIGH_13","R&B","High","The Color Violet","Tory Lanez",NA,"2021","yes","""ooo""",00:03:02,00:03:32,NA,13,3.8,0.836660026534076,2,1.73205080756888,2.6,1.14017542509914,3.8,1.30384048104053,2.8,1.09544511501033,3,0.707106781186548,2,"Electronic",42.8571428571429,0,"1990s",60,0,"USA_Canada",60,""
"300","RnB_HIGH_14","R&B","High","Waterfalls","TLC",NA,"1994","no",NA,00:00:02,00:00:32,NA,14,4,1,4.66666666666667,0.577350269189626,3.33333333333333,1.15470053837925,4.33333333333333,1.15470053837925,3.33333333333333,1.15470053837925,3.33333333333333,0.577350269189626,2,"Pop",50,33.3333333333333,"1990s",66.6666666666667,66.6666666666667,"USA_Canada",66.6666666666667,""
"301","RnB_LOW_15","R&B","Low","Bout Us","Ursa Major",NA,"2024","yes","""ooo""",00:02:26,00:02:56,"https://open.spotify.com/playlist/5ND5teCcPs2HQRTEnak1pJ?si=87133ad359ec424e",15,3.6,0.547722557505166,1.4,0.547722557505166,3.2,0.836660026534076,3.4,0.547722557505166,3.6,0.547722557505166,3.8,0.447213595499958,1,"Electronic",28.5714285714286,0,"1990s",40,0,"Europe",60,""
"302","RnB_LOW_16","R&B","Low","Don't Take It Easy","Shoyori",NA,"2019","yes","""yeah""",00:04:40,00:05:10,NA,16,3.33333333333333,1.52752523165195,2.33333333333333,2.3094010767585,2,0,3.33333333333333,1.52752523165195,3.66666666666667,1.15470053837925,3.66666666666667,1.15470053837925,1,"Film, Electronic, RnB",33.3333333333333,33.3333333333333,"2010s",66.6666666666667,66.6666666666667,"USA_Canada",66.6666666666667,""
"303","RnB_LOW_17","R&B","Low","Little Black Boy","Rob Clove",NA,"2016","yes","""mm""",00:02:28,00:02:58,NA,17,2.5,1,1,0,2.25,0.957427107756338,2.5,1,2.5,1.29099444873581,2,0.816496580927726,1,"Jazz",40,0,"2000s",75,0,"USA_Canada",75,""
"304","RnB_LOW_18","R&B","Low","north star","dreambody",NA,"2021","yes","""ah""",00:00:30,00:01:00,NA,18,3,0.707106781186548,1,0,3.6,0.547722557505166,3,1.22474487139159,3.2,0.836660026534076,2.6,1.14017542509914,1,"Ambient, Pop",33.3333333333333,0,"2010s",60,0,"USA_Canada",60,""
"305","RnB_LOW_19","R&B","Low","Perfect to Me","Phreddy J.B.",NA,"2018","yes","""yeah""",00:00:00,00:00:30,NA,19,3.8,1.30384048104053,2,1.73205080756888,1.8,1.30384048104053,4.4,0.894427190999916,4.6,0.547722557505166,2,0.707106781186548,1,"Ambient",50,20,"1990s",60,0,"Europe",60,""
"306","RnB_LOW_20","R&B","Low","Resolutions","Sutton",NA,"2023","no",NA,00:00:21,00:00:51,NA,20,3,0.707106781186548,1.2,0.447213595499958,3.4,0.894427190999916,3.2,0.836660026534076,3.6,0.547722557505166,2.6,0.547722557505166,1,"Funk",40,20,"1980s",60,0,"USA_Canada",80,""
"307","RnB_LOW_21","R&B","Low","Strong Man","Ebony Vibe Everlasting",NA,"1994","yes","""mm"", ""uh""",00:00:02,00:00:32,NA,21,3.2,1.6431676725155,1.4,0.894427190999916,1.8,1.09544511501033,3.6,1.14017542509914,3,0.707106781186548,2.2,0.836660026534076,1,"Ambient",44.4444444444444,0,"1970s",40,20,"Europe",60,""
"308","RnB_MED_01","R&B","Medium","4EVA","KAYTRAMINÉ",NA,"2023","no",NA,00:02:36,00:03:06,"https://open.spotify.com/playlist/5e9uXMGAULXdZx58or55Fg?si=8b33a0ebdf354e63",1,2.8,0.447213595499958,1.2,0.447213595499958,2,1,3,1.58113883008419,3.6,0.894427190999916,3.4,0.894427190999916,3,"Funk, Electronic",28.5714285714286,0,"1980s",40,20,"Africa",40,""
"309","RnB_MED_02","R&B","Medium","Confessions","Sudan Archives",NA,"2019","no",NA,00:00:06,00:00:36,NA,2,2.6,1.51657508881031,2.2,1.30384048104053,3.8,1.6431676725155,3.2,1.48323969741913,3.2,0.836660026534076,3.2,0.836660026534076,3,"Film",28.5714285714286,20,"2010s",40,40,"Europe",60,""
"310","RnB_MED_03","R&B","Medium","Devotion","Emotional Oranges",NA,"2022","yes","""ooo"", ""ah"", ""nah""",00:02:14,00:02:44,NA,3,3.33333333333333,0.577350269189626,1,0,2.66666666666667,1.15470053837925,3.66666666666667,0.577350269189626,3.66666666666667,0.577350269189626,2.33333333333333,0.577350269189626,3,"Ambient",60,0,"1990s",66.6666666666667,0,"Europe",66.6666666666667,""
"311","RnB_MED_04","R&B","Medium","Hard","Dreamer Isioma",NA,"2020","yes","""ah"", ""ooo"", ""yeah""",00:01:12,00:01:42,NA,4,3,1,1,0,3.33333333333333,0.577350269189626,2.66666666666667,0.577350269189626,3,1,2.33333333333333,1.15470053837925,3,"Ambient",66.6666666666667,0,"1980s, 2000s, 2020s",33.3333333333333,33.3333333333333,"USA_Canada",66.6666666666667,""
"312","RnB_MED_05","R&B","Medium","Rain","SWV",NA,"1997","no",NA,00:00:06,00:00:36,NA,5,3.5,1.73205080756888,1.25,0.5,1.5,0.577350269189626,3,1.4142135623731,3,0,1.75,0.5,3,"Ambient, RnB",40,50,"1980s, 1990s, 2000s, 2020s",25,25,"Europe, USA_Canada",50,""
"313","RnB_MED_06","R&B","Medium","Slowly","ODIE",NA,"2020","no",NA,00:02:33,00:03:03,NA,6,2.33333333333333,0.577350269189626,1,0,1.33333333333333,0.577350269189626,2,1,2.33333333333333,0.577350269189626,2,1,3,"Electronic",40,0,"2000s",66.6666666666667,0,"Europe",66.6666666666667,""
"314","RnB_MED_07","R&B","Medium","Take Me Where Your Heart Is","Q",NA,"2021","no",NA,00:00:00,00:00:30,NA,7,2.5,1,1.75,0.957427107756338,1,0,3.5,1,3.75,0.957427107756338,2.5,0.577350269189626,3,"Electronic",40,0,"1990s",50,0,"Europe",75,""
"315","Rock_HIGH_01","Rock","High","Californication","Red Hot Chilli Peppers",NA,"1999","no",NA,00:03:30,00:04:00,"https://open.spotify.com/playlist/10m2JnfovuShqthhEn0q3j?si=019f2ff5503c4ab7",1,3.8,1.30384048104053,3.2,2.04939015319192,2.4,0.894427190999916,3.6,1.14017542509914,3.6,0.894427190999916,2.8,0.447213595499958,3,"Rock",30,60,"1990s, 2000s",40,40,"USA_Canada",80,""
"316","Rock_HIGH_02","Rock","High","Everlong","Foo Fighters",NA,"1997","no",NA,00:00:00,00:00:30,NA,2,3.8,1.30384048104053,2.8,1.48323969741913,3.4,0.894427190999916,4,1.22474487139159,3.8,0.836660026534076,3.6,0.894427190999916,3,"Rock",50,80,"2000s, 2010s",40,20,"USA_Canada",60,""
"317","Rock_HIGH_03","Rock","High","Summertime","My Chemical Romance",NA,"2010","no",NA,00:00:00,00:00:30,NA,3,4.33333333333333,0.577350269189626,1.66666666666667,1.15470053837925,3,1,4,1,4.33333333333333,0.577350269189626,3.66666666666667,0.577350269189626,3,"Pop",66.6666666666667,33.3333333333333,"1990s",66.6666666666667,0,"Europe",100,""
"318","Rock_HIGH_04","Rock","High","This is Why","Paramore",NA,"2023","no",NA,00:00:00,00:00:30,NA,4,2.66666666666667,0.577350269189626,1,0,2,1,2.33333333333333,1.15470053837925,2.66666666666667,0.577350269189626,3,1,3,"Ambient, Film, Folk, Electronic, RnB",20,0,"1960s, 1990s, 2010s",33.3333333333333,0,"Asia, Latin_SouthAm, USA_Canada",33.3333333333333,""
"319","Rock_HIGH_05","Rock","High","Undone - The Sweater Song","Weezer",NA,"1994","yes","""ooo woo""",00:03:21,00:03:51,NA,5,4.5,0.577350269189626,1,0,2.25,0.957427107756338,3.75,1.25830573921179,3.5,0.577350269189626,3.75,0.5,3,"Rock",100,100,"1990s",50,50,"Europe, USA_Canada",50,""
"320","Rock_HIGH_06","Rock","High","With Or Without You","U2",NA,"1987","no",NA,00:04:03,00:04:33,NA,6,4.66666666666667,0.577350269189626,4.33333333333333,1.15470053837925,2.33333333333333,0.577350269189626,3.66666666666667,0.577350269189626,3.33333333333333,0.577350269189626,3,0,3,"Rock",75,100,"1980s",66.6666666666667,66.6666666666667,"Europe",100,""
"321","Rock_HIGH_07","Rock","High","Yellow","Coldplay",NA,"2000","yes","""ooo""",00:00:00,00:00:30,NA,7,3.25,1.25830573921179,3,0.816496580927726,2.25,1.5,3.75,1.25830573921179,3.75,0.5,2.75,0.957427107756338,3,"Rock",40,50,"2000s",50,50,"USA_Canada",50,""
"322","Rock_LOW_08","Rock","Low","A Place For Ever","Se Noghte Band",NA,"2016","yes","""oh"", ""ooo""",00:03:31,00:04:01,"https://open.spotify.com/playlist/4Yc2XTHLfMIKKKWsC4wmlq?si=d5d8c3f7de9044a5",8,3.33333333333333,2.08166599946613,1.33333333333333,0.577350269189626,2,0,3,1.73205080756888,2.66666666666667,1.15470053837925,3.33333333333333,1.15470053837925,2,"Rock",66.6666666666667,66.6666666666667,"1970s, 1990s, 2000s",33.3333333333333,0,"USA_Canada",66.6666666666667,""
"323","Rock_LOW_09","Rock","Low","Fado","Danta",NA,"2017","no",NA,00:00:00,00:00:30,NA,9,3,0.707106781186548,1.2,0.447213595499958,2.2,1.30384048104053,3.2,0.836660026534076,3.6,0.547722557505166,2.6,0.547722557505166,2,"Folk, Pop",25,20,"2010s",40,40,"USA_Canada",80,""
"324","Rock_LOW_10","Rock","Low","Final Warning","Guiding Lights",NA,"2020","no",NA,00:00:00,00:00:30,NA,10,4.25,0.5,1,0,3,0.816496580927726,3.5,0.577350269189626,3.25,0.5,3.75,0.5,2,"Rock",75,100,"1990s, 2010s",50,0,"Europe",75,""
"325","Rock_LOW_11","Rock","Low","Haiiro No Hako","musiquo musiqua",NA,"2012","no",NA,00:02:06,00:02:36,NA,11,3.33333333333333,0.577350269189626,1.66666666666667,1.15470053837925,1.66666666666667,1.15470053837925,3,0,3,1,4,1,2,"Rock",75,100,"2000s",66.6666666666667,0,"USA_Canada",66.6666666666667,""
"326","Rock_LOW_12","Rock","Low","MIND TRAIN","Yoko Ono & Plastic Ono Super Band",NA,"2022","yes","""duh""",00:00:27,00:00:57,NA,12,2.5,0.577350269189626,1,0,1.75,0.5,2.5,1,3.25,0.5,3.5,0.577350269189626,2,"Funk",50,0,"1960s, 1970s, 1980s, 2000s",25,0,"USA_Canada",50,""
"327","Rock_LOW_13","Rock","Low","Sous la lune","Les Marinellis",NA,"2015","no",NA,00:02:38,00:03:08,NA,13,4,0.707106781186548,1.2,0.447213595499958,3.2,1.30384048104053,3.8,1.30384048104053,3.6,0.547722557505166,3.4,0.547722557505166,2,"Rock",60,60,"2000s",60,20,"Europe, USA_Canada",40,""
"328","Rock_LOW_14","Rock","Low","Where Only We Exist","Deaf Scene",NA,"2010","no",NA,00:00:00,00:00:30,NA,14,2.33333333333333,1.52752523165195,2,1.73205080756888,2.33333333333333,1.15470053837925,2.33333333333333,1.52752523165195,2.33333333333333,1.15470053837925,2,1,2,"Electronic",40,0,"1990s",66.6666666666667,0,"Europe",66.6666666666667,""
"329","Rock_MED_15","Rock","Medium","Dursun Zaman","maNga",NA,"2004","yes","""ooo"", ""dah""",00:00:00,00:00:30,"https://open.spotify.com/playlist/5HYADa2kV5njfB96doG22v?si=0ecef5db8cd44131",15,3.2,0.836660026534076,1,0,3,0.707106781186548,3,0.707106781186548,3.2,0.447213595499958,2.8,0.447213595499958,1,"Ambient, Folk",42.8571428571429,0,"1990s",40,20,"Asia",100,""
"330","Rock_MED_16","Rock","Medium","Heavy Leather","The Technicolors",NA,"2015","yes","""-ee"", ""la""",00:01:52,00:02:22,NA,16,3.66666666666667,0.577350269189626,2.33333333333333,1.52752523165195,3,1,4,0,3,1,4.33333333333333,0.577350269189626,1,"Rock",50,66.6666666666667,"1970s, 1990s, 2000s",33.3333333333333,0,"USA_Canada",66.6666666666667,""
"331","Rock_MED_17","Rock","Medium","Nadzieja","IRA",NA,"1991","yes","""ooo""",00:01:54,00:02:24,NA,17,3.25,0.5,1.5,0.577350269189626,2.5,0.577350269189626,3.25,0.957427107756338,3.25,0.5,3.25,0.957427107756338,1,"Rock, Metal",40,50,"1980s",50,25,"USA_Canada",100,""
"332","Rock_MED_18","Rock","Medium","Not an Addict","K's Choice",NA,"2009","yes","""yeah""",00:04:13,00:04:43,NA,18,4,0.707106781186548,1,0,2.2,0.836660026534076,3,1.4142135623731,3,0.707106781186548,3.8,0.447213595499958,1,"Rock",83.3333333333333,100,"1990s",40,20,"USA_Canada",100,""
"333","Rock_MED_19","Rock","Medium","Open Up Your Eyes","Tonic",NA,"1996","no",NA,00:00:00,00:00:30,NA,19,4.4,0.894427190999916,2.6,1.34164078649987,2.6,1.51657508881031,4.2,0.836660026534076,4.4,0.894427190999916,4,0.707106781186548,1,"Rock",80,80,"1980s",60,40,"Europe, USA_Canada",40,""
"334","Rock_MED_20","Rock","Medium","Soulfight","The Revivalist",NA,"2008","no",NA,00:00:00,00:00:30,NA,20,3.8,0.836660026534076,1.4,0.894427190999916,2.2,1.09544511501033,3.8,1.09544511501033,3,0.707106781186548,2,0,1,"Jazz",42.8571428571429,0,"1980s",60,20,"USA_Canada",100,""
"335","Rock_MED_21","Rock","Medium","Voglia di morire","Panda",NA,"2004","yes","""-ee""",00:03:53,00:04:23,NA,21,3.8,0.836660026534076,1.6,0.894427190999916,2.4,1.14017542509914,3,1,3.6,0.547722557505166,3.4,0.894427190999916,1,"Rock",50,80,"1980s",80,0,"Europe, USA_Canada",40,""
"336","VG_HIGH_15","Video game","High","A Thief's End","Henry Jackman","Uncharted 4: A Theif's End","2016","no",NA,00:00:00,00:00:30,"https://open.spotify.com/playlist/5EJ8pv497PPimGQJR0l2aO?si=281240e3bebf45ff",15,4,0,1.4,0.547722557505166,2.8,0.447213595499958,3.8,0.836660026534076,3.2,0.836660026534076,3.8,0.836660026534076,1,"Film",50,20,"2000s",60,20,"USA_Canada",60,""
"337","VG_HIGH_16","Video game","High","Geralt Of Rivia","Marcin Przybyłowicz","The Witcher 3: Wild Hunt","2015","no",NA,00:00:00,00:00:30,NA,16,4,0,2,1.73205080756888,2.66666666666667,0.577350269189626,4.33333333333333,0.577350269189626,4.33333333333333,0.577350269189626,3.33333333333333,0.577350269189626,1,"Film, Classical",40,0,"2000s",66.6666666666667,0,"USA_Canada",66.6666666666667,""
"338","VG_HIGH_17","Video game","High","Kara Main Theme - Kara","Philip Sheppard","Detriot: Become Human","2018","no",NA,00:00:00,00:00:30,NA,17,2.75,0.5,1,0,2.25,0.957427107756338,2.75,1.25830573921179,2.75,0.5,2.25,0.957427107756338,1,"Film",42.8571428571429,25,"2000s, 2010s",50,50,"USA_Canada",50,""
"339","VG_HIGH_18","Video game","High","Mountain Banjo","Rhiannon Giddens","Red Dead Remption II","2018","no",NA,00:00:00,00:00:30,NA,18,3,1.22474487139159,1,0,2,1,3.8,0.447213595499958,3.2,0.447213595499958,3,1,1,"Folk",50,0,"1970s, 2010s",40,40,"USA_Canada",80,""
"340","VG_HIGH_19","Video game","High","Secunda","Jeremy Soule","The Elder Scrolls V: Skyrim","2011","no",NA,00:00:00,00:00:30,NA,19,3.6,1.34164078649987,2.4,1.67332005306815,1.6,0.894427190999916,3.8,1.30384048104053,3.8,1.30384048104053,1.6,0.547722557505166,1,"Classical",42.8571428571429,20,"2010s",40,40,"Europe, USA_Canada",40,""
"341","VG_HIGH_20","Video game","High","The Last of Us","Gustavo Santaolalla","The Last of Us","2013","no",NA,00:00:00,00:00:30,NA,20,2.6,0.547722557505166,1.4,0.547722557505166,1.8,0.836660026534076,3,1.4142135623731,3,0.707106781186548,2.4,0.547722557505166,1,"Folk, Classical",37.5,0,"1970s",40,20,"USA_Canada",40,""
"342","VG_HIGH_21","Video game","High","Welcome To Los Santos","Oh No","Grand Theft Auto V","2013","no",NA,00:00:00,00:00:30,NA,21,3,1,1.2,0.447213595499958,2.6,0.894427190999916,3.6,0.547722557505166,3.2,0.447213595499958,3,0.707106781186548,1,"Funk",37.5,0,"1970s",60,0,"USA_Canada",80,""
"343","VG_LOW_01","Video game","Low","Hivebusters","Dale North","Gears 5: Hivebusters","2022","no",NA,00:00:00,00:00:30,"https://open.spotify.com/playlist/2tMUmJicqGXEdV3LH7hJlG?si=24663d2e80b14e69",1,2.4,1.14017542509914,1,0,2.4,1.14017542509914,2.8,0.836660026534076,2.6,0.547722557505166,2.2,0.836660026534076,3,"Film",37.5,20,"2000s, 2010s",40,0,"USA_Canada",60,""
"344","VG_LOW_02","Video game","Low","Hush Hush Theme","fingerspit","Hush Hush","2023","no",NA,00:00:00,00:00:30,NA,2,3.2,1.09544511501033,1.8,1.09544511501033,3.4,0.894427190999916,3,0.707106781186548,3.4,0.547722557505166,4.4,0.894427190999916,3,"VG",42.8571428571429,60,"1990s",40,20,"Asia, Europe",40,""
"345","VG_LOW_03","Video game","Low","II -The Arbiter","Milk & Bone","The Cosmic Wheel Sisterhood","2023","no",NA,00:00:00,00:00:30,NA,3,3,1,1,0,2.66666666666667,0.577350269189626,3.66666666666667,0.577350269189626,3.66666666666667,0.577350269189626,2,0,3,"Ambient",75,33.3333333333333,"2010s",66.6666666666667,0,"Europe",100,""
"346","VG_LOW_04","Video game","Low","Suicide Mission","Jack Wall","Mass Effect 2","2010","no",NA,00:00:00,00:00:30,NA,4,2.33333333333333,1.15470053837925,1,0,2.66666666666667,0.577350269189626,2,1,3,2,2.33333333333333,1.15470053837925,3,"Ambient",50,0,"2000s",66.6666666666667,0,"Asia, Europe, USA_Canada",33.3333333333333,""
"347","VG_LOW_05","Video game","Low","They Were Coming Forward from Egypt","Lukas Deuschel","Total War: Pharaoh","2023","no",NA,00:00:00,00:00:30,NA,5,3.5,1,1.75,1.5,2,0.816496580927726,3.5,0.577350269189626,3.5,1.29099444873581,1.75,0.957427107756338,3,"Ambient, Film",40,25,"2010s",50,0,"USA_Canada",50,""
"348","VG_LOW_06","Video game","Low","petri","Ed Watkins","Invincible: Atom Eve","2023","no",NA,00:00:00,00:00:30,NA,6,2,1,1,0,1.66666666666667,1.15470053837925,2,1,2.33333333333333,1.52752523165195,1.33333333333333,0.577350269189626,3,"Ambient",40,0,"1970s, 1980s, 2000s",33.3333333333333,0,"Europe",66.6666666666667,""
"349","VG_LOW_07","Video game","Low","地霊達の起床","上海アリス幻樂団","東方地霊殿 〜 Subterranean Animism. サウンドトラック","2008","no",NA,00:00:00,00:00:30,NA,7,2.75,1.5,2,1.4142135623731,1,0,3,1.4142135623731,3.75,0.957427107756338,4.25,0.5,3,"Electronic",40,0,"1990s",50,25,"Europe",50,""
"350","VG_MED_08","Video game","Medium","Crysis 2 Intro","Hans Zimmer","Crysis 2","2011","no",NA,00:00:00,00:00:30,"https://open.spotify.com/playlist/0PUxVRXWxM7D3dqyhobfeA?si=d967b648ba974432",8,1.66666666666667,0.577350269189626,1.33333333333333,0.577350269189626,3,1,2,1,1.33333333333333,0.577350269189626,3,1.73205080756888,2,"Metal",50,0,"1980s, 2000s, 2020s",33.3333333333333,0,"Europe",66.6666666666667,""
"351","VG_MED_09","Video game","Medium","Heat on Beat 2012/the Mercenaries","Michael Salvatori","Resident Evil 6","2014","no",NA,00:00:00,00:00:30,NA,9,3.4,0.547722557505166,1.2,0.447213595499958,2.6,1.34164078649987,2.2,1.30384048104053,2.8,1.30384048104053,4.6,0.547722557505166,2,"Dance, Electronic",50,0,"2000s, 2010s",40,40,"Europe",80,""
"352","VG_MED_10","Video game","Medium","Moxxi Wants Your Blood","Moisés Nieto","Borderlands","2006","no",NA,00:00:00,00:00:30,NA,10,3.5,1,1.25,0.5,2.75,0.957427107756338,3.75,0.5,3.25,0.5,3.5,0.577350269189626,2,"Electronic",60,0,"2000s",75,75,"Europe",100,""
"353","VG_MED_11","Video game","Medium","Terran One","Ian Livingston","StarCraft","2022","no",NA,00:00:00,00:00:30,NA,11,3,1.73205080756888,2.33333333333333,2.3094010767585,1.66666666666667,0.577350269189626,3,1.73205080756888,3.33333333333333,1.52752523165195,3,1,2,"Rock",50,0,"1980s, 1990s, 2010s",33.3333333333333,0,"USA_Canada",66.6666666666667,""
